file_name,cell_count,file_name_ch2,ch2_pos,plate_id,well
C2_04_1_1_RFP_005.tif,184,C2_04_2_1_GFP_005.tif,143,1,C02
C2_04_1_1_RFP_006.tif,178,C2_04_2_1_GFP_006.tif,156,1,C02
C2_04_1_1_RFP_007.tif,188,C2_04_2_1_GFP_007.tif,164,1,C02
C2_04_1_1_RFP_008.tif,187,C2_04_2_1_GFP_008.tif,168,1,C02
C2_04_1_1_RFP_009.tif,179,C2_04_2_1_GFP_009.tif,161,1,C02
C2_04_1_1_RFP_010.tif,178,C2_04_2_1_GFP_010.tif,161,1,C02
C3_04_1_1_RFP_001.tif,14,C3_04_2_1_GFP_001.tif,6,1,C03
C3_04_1_1_RFP_002.tif,123,C3_04_2_1_GFP_002.tif,36,1,C03
C3_04_1_1_RFP_003.tif,147,C3_04_2_1_GFP_003.tif,73,1,C03
C3_04_1_1_RFP_004.tif,149,C3_04_2_1_GFP_004.tif,83,1,C03
C3_04_1_1_RFP_005.tif,174,C3_04_2_1_GFP_005.tif,113,1,C03
C3_04_1_1_RFP_006.tif,184,C3_04_2_1_GFP_006.tif,151,1,C03
C3_04_1_1_RFP_007.tif,189,C3_04_2_1_GFP_007.tif,173,1,C03
C3_04_1_1_RFP_008.tif,193,C3_04_2_1_GFP_008.tif,169,1,C03
C3_04_1_1_RFP_009.tif,196,C3_04_2_1_GFP_009.tif,174,1,C03
C3_04_1_1_RFP_010.tif,194,C3_04_2_1_GFP_010.tif,172,1,C03
C4_04_1_1_RFP_001.tif,16,C4_04_2_1_GFP_001.tif,9,1,C04
C4_04_1_1_RFP_002.tif,79,C4_04_2_1_GFP_002.tif,49,1,C04
C4_04_1_1_RFP_003.tif,112,C4_04_2_1_GFP_003.tif,76,1,C04
C4_04_1_1_RFP_004.tif,117,C4_04_2_1_GFP_004.tif,86,1,C04
C4_04_1_1_RFP_005.tif,133,C4_04_2_1_GFP_005.tif,97,1,C04
C4_04_1_1_RFP_006.tif,161,C4_04_2_1_GFP_006.tif,126,1,C04
C4_04_1_1_RFP_007.tif,174,C4_04_2_1_GFP_007.tif,147,1,C04
C4_04_1_1_RFP_008.tif,175,C4_04_2_1_GFP_008.tif,158,1,C04
C4_04_1_1_RFP_009.tif,172,C4_04_2_1_GFP_009.tif,160,1,C04
C4_04_1_1_RFP_010.tif,178,C4_04_2_1_GFP_010.tif,159,1,C04
C5_04_1_1_RFP_001.tif,14,C5_04_2_1_GFP_001.tif,5,1,C05
C5_04_1_1_RFP_002.tif,82,C5_04_2_1_GFP_002.tif,39,1,C05
C5_04_1_1_RFP_003.tif,117,C5_04_2_1_GFP_003.tif,69,1,C05
C5_04_1_1_RFP_004.tif,133,C5_04_2_1_GFP_004.tif,76,1,C05
C5_04_1_1_RFP_005.tif,144,C5_04_2_1_GFP_005.tif,92,1,C05
C5_04_1_1_RFP_006.tif,181,C5_04_2_1_GFP_006.tif,145,1,C05
C5_04_1_1_RFP_007.tif,193,C5_04_2_1_GFP_007.tif,161,1,C05
C5_04_1_1_RFP_008.tif,191,C5_04_2_1_GFP_008.tif,160,1,C05
C5_04_1_1_RFP_009.tif,183,C5_04_2_1_GFP_009.tif,161,1,C05
C5_04_1_1_RFP_010.tif,191,C5_04_2_1_GFP_010.tif,164,1,C05
C6_04_1_1_RFP_001.tif,13,C6_04_2_1_GFP_001.tif,3,1,C06
C6_04_1_1_RFP_002.tif,59,C6_04_2_1_GFP_002.tif,20,1,C06
C6_04_1_1_RFP_003.tif,128,C6_04_2_1_GFP_003.tif,60,1,C06
C6_04_1_1_RFP_004.tif,129,C6_04_2_1_GFP_004.tif,62,1,C06
C6_04_1_1_RFP_005.tif,165,C6_04_2_1_GFP_005.tif,98,1,C06
C6_04_1_1_RFP_006.tif,189,C6_04_2_1_GFP_006.tif,146,1,C06
C6_04_1_1_RFP_007.tif,205,C6_04_2_1_GFP_007.tif,176,1,C06
C6_04_1_1_RFP_008.tif,190,C6_04_2_1_GFP_008.tif,166,1,C06
C6_04_1_1_RFP_009.tif,201,C6_04_2_1_GFP_009.tif,175,1,C06
C6_04_1_1_RFP_010.tif,204,C6_04_2_1_GFP_010.tif,168,1,C06
C7_04_1_1_RFP_001.tif,22,C7_04_2_1_GFP_001.tif,7,1,C07
C7_04_1_1_RFP_002.tif,56,C7_04_2_1_GFP_002.tif,23,1,C07
C7_04_1_1_RFP_003.tif,78,C7_04_2_1_GFP_003.tif,36,1,C07
C7_04_1_1_RFP_004.tif,76,C7_04_2_1_GFP_004.tif,34,1,C07
C7_04_1_1_RFP_005.tif,90,C7_04_2_1_GFP_005.tif,48,1,C07
C7_04_1_1_RFP_006.tif,128,C7_04_2_1_GFP_006.tif,69,1,C07
C7_04_1_1_RFP_007.tif,155,C7_04_2_1_GFP_007.tif,82,1,C07
C7_04_1_1_RFP_008.tif,214,C7_04_2_1_GFP_008.tif,88,1,C07
C7_04_1_1_RFP_009.tif,254,C7_04_2_1_GFP_009.tif,107,1,C07
C7_04_1_1_RFP_010.tif,281,C7_04_2_1_GFP_010.tif,117,1,C07
C8_04_1_1_RFP_001.tif,10,C8_04_2_1_GFP_001.tif,2,1,C08
C8_04_1_1_RFP_002.tif,57,C8_04_2_1_GFP_002.tif,20,1,C08
C8_04_1_1_RFP_003.tif,63,C8_04_2_1_GFP_003.tif,27,1,C08
C8_04_1_1_RFP_004.tif,68,C8_04_2_1_GFP_004.tif,33,1,C08
C8_04_1_1_RFP_005.tif,92,C8_04_2_1_GFP_005.tif,35,1,C08
C8_04_1_1_RFP_006.tif,101,C8_04_2_1_GFP_006.tif,47,1,C08
C8_04_1_1_RFP_007.tif,134,C8_04_2_1_GFP_007.tif,61,1,C08
C8_04_1_1_RFP_008.tif,167,C8_04_2_1_GFP_008.tif,76,1,C08
C8_04_1_1_RFP_009.tif,186,C8_04_2_1_GFP_009.tif,79,1,C08
C8_04_1_1_RFP_010.tif,233,C8_04_2_1_GFP_010.tif,95,1,C08
C9_04_1_1_RFP_001.tif,23,C9_04_2_1_GFP_001.tif,7,1,C09
C9_04_1_1_RFP_002.tif,94,C9_04_2_1_GFP_002.tif,13,1,C09
C9_04_1_1_RFP_003.tif,140,C9_04_2_1_GFP_003.tif,25,1,C09
C9_04_1_1_RFP_004.tif,144,C9_04_2_1_GFP_004.tif,34,1,C09
C9_04_1_1_RFP_005.tif,168,C9_04_2_1_GFP_005.tif,29,1,C09
C9_04_1_1_RFP_006.tif,222,C9_04_2_1_GFP_006.tif,44,1,C09
C9_04_1_1_RFP_007.tif,221,C9_04_2_1_GFP_007.tif,58,1,C09
C9_04_1_1_RFP_008.tif,284,C9_04_2_1_GFP_008.tif,57,1,C09
C9_04_1_1_RFP_009.tif,328,C9_04_2_1_GFP_009.tif,66,1,C09
C9_04_1_1_RFP_010.tif,383,C9_04_2_1_GFP_010.tif,63,1,C09
C10_04_1_1_RFP_001.tif,11,C10_04_2_1_GFP_001.tif,4,1,C10
C10_04_1_1_RFP_002.tif,38,C10_04_2_1_GFP_002.tif,11,1,C10
C10_04_1_1_RFP_003.tif,61,C10_04_2_1_GFP_003.tif,16,1,C10
C10_04_1_1_RFP_004.tif,60,C10_04_2_1_GFP_004.tif,15,1,C10
C10_04_1_1_RFP_005.tif,77,C10_04_2_1_GFP_005.tif,19,1,C10
C10_04_1_1_RFP_006.tif,105,C10_04_2_1_GFP_006.tif,32,1,C10
C10_04_1_1_RFP_007.tif,124,C10_04_2_1_GFP_007.tif,46,1,C10
C10_04_1_1_RFP_008.tif,137,C10_04_2_1_GFP_008.tif,56,1,C10
C10_04_1_1_RFP_009.tif,184,C10_04_2_1_GFP_009.tif,73,1,C10
C10_04_1_1_RFP_010.tif,214,C10_04_2_1_GFP_010.tif,70,1,C10
C11_04_1_1_RFP_001.tif,29,C11_04_2_1_GFP_001.tif,5,1,C11
C11_04_1_1_RFP_002.tif,77,C11_04_2_1_GFP_002.tif,10,1,C11
C11_04_1_1_RFP_003.tif,101,C11_04_2_1_GFP_003.tif,19,1,C11
C11_04_1_1_RFP_004.tif,112,C11_04_2_1_GFP_004.tif,24,1,C11
C11_04_1_1_RFP_005.tif,138,C11_04_2_1_GFP_005.tif,21,1,C11
C11_04_1_1_RFP_006.tif,140,C11_04_2_1_GFP_006.tif,38,1,C11
C11_04_1_1_RFP_007.tif,170,C11_04_2_1_GFP_007.tif,47,1,C11
C11_04_1_1_RFP_008.tif,203,C11_04_2_1_GFP_008.tif,54,1,C11
C11_04_1_1_RFP_009.tif,280,C11_04_2_1_GFP_009.tif,47,1,C11
C11_04_1_1_RFP_010.tif,323,C11_04_2_1_GFP_010.tif,53,1,C11
C12_04_1_1_RFP_001.tif,64,C12_04_2_1_GFP_001.tif,5,1,C12
C12_04_1_1_RFP_002.tif,98,C12_04_2_1_GFP_002.tif,2,1,C12
C12_04_1_1_RFP_003.tif,110,C12_04_2_1_GFP_003.tif,6,1,C12
C12_04_1_1_RFP_004.tif,118,C12_04_2_1_GFP_004.tif,4,1,C12
C12_04_1_1_RFP_005.tif,124,C12_04_2_1_GFP_005.tif,10,1,C12
C12_04_1_1_RFP_006.tif,137,C12_04_2_1_GFP_006.tif,19,1,C12
C12_04_1_1_RFP_007.tif,157,C12_04_2_1_GFP_007.tif,26,1,C12
C12_04_1_1_RFP_008.tif,179,C12_04_2_1_GFP_008.tif,31,1,C12
C12_04_1_1_RFP_009.tif,172,C12_04_2_1_GFP_009.tif,42,1,C12
