file_name,cell_count,file_name_ch2,ch2_pos,plate_id,well
M18_02_1_1_RFP_001.tif,257,M18_02_2_1_GFP_001.tif,99,82,M18
L6_02_1_2_RFP_001.tif,264,L6_02_2_2_GFP_001.tif,84,82,L06
L16_02_1_2_RFP_001.tif,423,L16_02_2_2_GFP_001.tif,184,82,L16
I15_02_1_1_RFP_001.tif,42,I15_02_2_1_GFP_001.tif,24,82,I15
H3_02_1_1_RFP_001.tif,105,H3_02_2_1_GFP_001.tif,76,82,H03
N8_02_1_1_RFP_001.tif,168,N8_02_2_1_GFP_001.tif,33,82,N08
M12_02_1_2_RFP_001.tif,439,M12_02_2_2_GFP_001.tif,33,82,M12
K13_02_1_1_RFP_001.tif,30,K13_02_2_1_GFP_001.tif,3,82,K13
I23_02_1_1_RFP_001.tif,33,I23_02_2_1_GFP_001.tif,27,82,I23
K8_02_1_2_RFP_001.tif,337,K8_02_2_2_GFP_001.tif,5,82,K08
G8_02_1_2_RFP_001.tif,190,G8_02_2_2_GFP_001.tif,99,82,G08
C22_02_1_1_RFP_001.tif,155,C22_02_2_1_GFP_001.tif,4,82,C22
F17_02_1_2_RFP_001.tif,36,F17_02_2_2_GFP_001.tif,20,82,F17
C20_02_1_1_RFP_001.tif,65,C20_02_2_1_GFP_001.tif,1,82,C20
G5_02_1_1_RFP_001.tif,122,G5_02_2_1_GFP_001.tif,100,82,G05
F5_02_1_1_RFP_001.tif,34,F5_02_2_1_GFP_001.tif,27,82,F05
F22_02_1_1_RFP_001.tif,42,F22_02_2_1_GFP_001.tif,28,82,F22
L6_02_1_1_RFP_001.tif,207,L6_02_2_1_GFP_001.tif,60,82,L06
J23_02_1_2_RFP_001.tif,94,J23_02_2_2_GFP_001.tif,63,82,J23
G10_02_1_2_RFP_001.tif,122,G10_02_2_2_GFP_001.tif,93,82,G10
J21_02_1_2_RFP_001.tif,57,J21_02_2_2_GFP_001.tif,28,82,J21
M21_02_1_1_RFP_001.tif,260,M21_02_2_1_GFP_001.tif,115,82,M21
D3_02_1_1_RFP_001.tif,215,D3_02_2_1_GFP_001.tif,3,82,D03
H7_02_1_1_RFP_001.tif,69,H7_02_2_1_GFP_001.tif,46,82,H07
F12_02_1_1_RFP_001.tif,29,F12_02_2_1_GFP_001.tif,20,82,F12
E20_02_1_1_RFP_001.tif,19,E20_02_2_1_GFP_001.tif,11,82,E20
J3_02_1_2_RFP_001.tif,59,J3_02_2_2_GFP_001.tif,34,82,J03
I4_02_1_1_RFP_001.tif,38,I4_02_2_1_GFP_001.tif,26,82,I04
E12_02_1_2_RFP_001.tif,51,E12_02_2_2_GFP_001.tif,25,82,E12
M5_02_1_2_RFP_001.tif,473,M5_02_2_2_GFP_001.tif,175,82,M05
N7_02_1_2_RFP_001.tif,458,N7_02_2_2_GFP_001.tif,42,82,N07
H9_02_1_2_RFP_001.tif,96,H9_02_2_2_GFP_001.tif,66,82,H09
M9_02_1_1_RFP_001.tif,241,M9_02_2_1_GFP_001.tif,11,82,M09
M23_02_1_1_RFP_001.tif,358,M23_02_2_1_GFP_001.tif,10,82,M23
D4_02_1_2_RFP_001.tif,400,D4_02_2_2_GFP_001.tif,1,82,D04
G9_02_1_1_RFP_001.tif,87,G9_02_2_1_GFP_001.tif,72,82,G09
D9_02_1_1_RFP_001.tif,171,D9_02_2_1_GFP_001.tif,1,82,D09
N5_02_1_1_RFP_001.tif,255,N5_02_2_1_GFP_001.tif,81,82,N05
L10_02_1_2_RFP_001.tif,212,L10_02_2_2_GFP_001.tif,107,82,L10
F22_02_1_2_RFP_001.tif,51,F22_02_2_2_GFP_001.tif,27,82,F22
M11_02_1_1_RFP_001.tif,303,M11_02_2_1_GFP_001.tif,32,82,M11
L11_02_1_2_RFP_001.tif,329,L11_02_2_2_GFP_001.tif,154,82,L11
D20_02_1_1_RFP_001.tif,64,D20_02_2_1_GFP_001.tif,2,82,D20
M22_02_1_2_RFP_001.tif,395,M22_02_2_2_GFP_001.tif,14,82,M22
I6_02_1_2_RFP_001.tif,36,I6_02_2_2_GFP_001.tif,27,82,I06
H9_02_1_1_RFP_001.tif,96,H9_02_2_1_GFP_001.tif,78,82,H09
C9_02_1_1_RFP_001.tif,214,C9_02_2_1_GFP_001.tif,1,82,C09
F14_02_1_1_RFP_001.tif,32,F14_02_2_1_GFP_001.tif,21,82,F14
H6_02_1_2_RFP_001.tif,155,H6_02_2_2_GFP_001.tif,106,82,H06
K11_02_1_2_RFP_001.tif,433,K11_02_2_2_GFP_001.tif,13,82,K11
C15_02_1_2_RFP_001.tif,361,C15_02_2_2_GFP_001.tif,3,82,C15
K12_02_1_2_RFP_001.tif,297,K12_02_2_2_GFP_001.tif,4,82,K12
F17_02_1_1_RFP_001.tif,43,F17_02_2_1_GFP_001.tif,40,82,F17
N23_02_1_2_RFP_001.tif,409,N23_02_2_2_GFP_001.tif,3,82,N23
H15_02_1_1_RFP_001.tif,125,H15_02_2_1_GFP_001.tif,107,82,H15
J2_02_1_1_RFP_001.tif,83,J2_02_2_1_GFP_001.tif,71,82,J02
L20_02_1_2_RFP_001.tif,206,L20_02_2_2_GFP_001.tif,111,82,L20
L7_02_1_2_RFP_001.tif,211,L7_02_2_2_GFP_001.tif,94,82,L07
J10_02_1_2_RFP_001.tif,74,J10_02_2_2_GFP_001.tif,49,82,J10
I8_02_1_2_RFP_001.tif,44,I8_02_2_2_GFP_001.tif,27,82,I08
K19_02_1_1_RFP_001.tif,230,K19_02_2_1_GFP_001.tif,22,82,K19
N13_02_1_1_RFP_001.tif,245,N13_02_2_1_GFP_001.tif,21,82,N13
J22_02_1_1_RFP_001.tif,44,J22_02_2_1_GFP_001.tif,27,82,J22
K4_02_1_1_RFP_001.tif,141,K4_02_2_1_GFP_001.tif,2,82,K04
D15_02_1_2_RFP_001.tif,460,D15_02_2_2_GFP_001.tif,4,82,D15
N6_02_1_1_RFP_001.tif,296,N6_02_2_1_GFP_001.tif,32,82,N06
F14_02_1_2_RFP_001.tif,42,F14_02_2_2_GFP_001.tif,21,82,F14
E16_02_1_2_RFP_001.tif,45,E16_02_2_2_GFP_001.tif,31,82,E16
E5_02_1_1_RFP_001.tif,19,E5_02_2_1_GFP_001.tif,14,82,E05
E20_02_1_2_RFP_001.tif,25,E20_02_2_2_GFP_001.tif,19,82,E20
J18_02_1_2_RFP_001.tif,50,J18_02_2_2_GFP_001.tif,25,82,J18
C19_02_1_2_RFP_001.tif,161,C19_02_2_2_GFP_001.tif,2,82,C19
M5_02_1_1_RFP_001.tif,339,M5_02_2_1_GFP_001.tif,33,82,M05
N21_02_1_2_RFP_001.tif,475,N21_02_2_2_GFP_001.tif,91,82,N21
